Entity,Code,Year,Work hours per persons engaged (hours per person engaged)
Switzerland,CHE,1986,1701.2877942365647
Switzerland,CHE,1987,1700.0482510567397
Switzerland,CHE,1988,1699.5329242816613
Switzerland,CHE,1989,1684.7283644431304
Switzerland,CHE,1990,1675.3874508145598
Switzerland,CHE,1991,1673
Switzerland,CHE,1992,1685
Switzerland,CHE,1993,1686
Switzerland,CHE,1994,1706
Switzerland,CHE,1995,1686
Switzerland,CHE,1996,1659
Switzerland,CHE,1997,1649
Switzerland,CHE,1998,1657
Switzerland,CHE,1999,1678
Switzerland,CHE,2000,1674
Switzerland,CHE,2001,1636
Switzerland,CHE,2002,1614
Switzerland,CHE,2003,1627
Switzerland,CHE,2004,1657
Switzerland,CHE,2005,1652
Switzerland,CHE,2006,1643
Switzerland,CHE,2007,1633
Switzerland,CHE,2008,1623
Switzerland,CHE,2009,1615
Switzerland,CHE,2010,1613
Switzerland,CHE,2011,1607
Switzerland,CHE,2012,1592
Switzerland,CHE,2013,1576
Switzerland,CHE,2014,1568
Taiwan,TWN,1951,2460.557645785766
Taiwan,TWN,1952,2458.3320738231373
Taiwan,TWN,1953,2456.108514888153
Taiwan,TWN,1954,2453.886967160031
Taiwan,TWN,1955,2451.667428819637
Taiwan,TWN,1956,2449.4498980494814
Taiwan,TWN,1957,2447.2343730337193
Taiwan,TWN,1958,2445.020851958148
Taiwan,TWN,1959,2442.809333010205
Taiwan,TWN,1960,2440.599814378969
Taiwan,TWN,1961,2438.392294255154
Taiwan,TWN,1962,2436.186770831113
Taiwan,TWN,1963,2433.9832423008324
Taiwan,TWN,1964,2431.7817068599334
Taiwan,TWN,1965,2429.582162705668
Taiwan,TWN,1966,2427.38460803692
Taiwan,TWN,1967,2425.189041054201
Taiwan,TWN,1968,2422.9954599596517
Taiwan,TWN,1969,2420.803862957038
Taiwan,TWN,1970,2418.6142482517484
Taiwan,TWN,1971,2414.2152173913046
Taiwan,TWN,1972,2408.782983023444
Taiwan,TWN,1973,2406.4265440210247
Taiwan,TWN,1974,2407.246828290193
Taiwan,TWN,1975,2403.5177322948743
Taiwan,TWN,1976,2399.1925912859415
Taiwan,TWN,1977,2393.876605351171
Taiwan,TWN,1978,2398.5951532659283
Taiwan,TWN,1979,2411.2053949004976
Taiwan,TWN,1980,2402.1383534443257
Taiwan,TWN,1981,2386.5117955635487
Taiwan,TWN,1982,2358.2285714285717
Taiwan,TWN,1983,2341.1685148514853
Taiwan,TWN,1984,2334.1728243021344
Taiwan,TWN,1985,2328.5102450188474
Taiwan,TWN,1986,2331.5037242984613
Taiwan,TWN,1987,2340.7513462976817
Taiwan,TWN,1988,2327.8520907857405
Taiwan,TWN,1989,2309.9236255752
Taiwan,TWN,1990,2301.880441868888
Taiwan,TWN,1991,2295.7135205593077
Taiwan,TWN,1992,2297.24797265987
Taiwan,TWN,1993,2294.7789022298457
Taiwan,TWN,1994,2276.096174068688
Taiwan,TWN,1995,2279.189386401327
Taiwan,TWN,1996,2259.870710189678
Taiwan,TWN,1997,2232.0286944202267
Taiwan,TWN,1998,2245.781871030251
Taiwan,TWN,1999,2254.3742354821525
Taiwan,TWN,2000,2234.2768938994836
Taiwan,TWN,2001,2196.9239688798893
Taiwan,TWN,2002,2177.6465728792045
Taiwan,TWN,2003,2180.721654653714
Taiwan,TWN,2004,2188.309350091968
Taiwan,TWN,2005,2188.206045061356
Taiwan,TWN,2006,2187.0746612600137
Taiwan,TWN,2007,2171.05136972994
Taiwan,TWN,2008,2133.8496875901183
Taiwan,TWN,2009,2110.1163148166165
Taiwan,TWN,2010,2105.9240922519775
Taiwan,TWN,2011,2105.642702399851
Taiwan,TWN,2012,2109.2388858195213
Taiwan,TWN,2013,2112.2405853925416
Taiwan,TWN,2014,2122.980791758944
Thailand,THA,1970,2195.2380995688445
Thailand,THA,1971,2195.238093804183
Thailand,THA,1972,2195.238093755371
Thailand,THA,1973,2195.2380980803237
Thailand,THA,1974,2195.3553214870653
Thailand,THA,1975,2195.4725543602567
Thailand,THA,1976,2195.58978225859
Thailand,THA,1977,2195.707008862731
Thailand,THA,1978,2195.824238103168
Thailand,THA,1979,2195.9414663894377
Thailand,THA,1980,2196.0586932103233
Thailand,THA,1981,2196.1759216231108
Thailand,THA,1982,2196.293153023994
Thailand,THA,1983,2196.410381640741
Thailand,THA,1984,2196.527611348768
Thailand,THA,1985,2196.6448329887567
Thailand,THA,1986,2196.7620661132314
Thailand,THA,1987,2196.8792926070387
Thailand,THA,1988,2196.996523127631
Thailand,THA,1989,2197.113751133629
Thailand,THA,1990,2197.2309807189154
Thailand,THA,1991,2197.3482074658655
Thailand,THA,1992,2197.4654367487055
Thailand,THA,1993,2238.7327194497866
Thailand,THA,1994,2279.999996154388
Thailand,THA,1995,2280
Thailand,THA,1996,2280
Thailand,THA,1997,2280.000001261261
Thailand,THA,1998,2280.000000531482
Thailand,THA,1999,2280.000003389127
Thailand,THA,2000,2279.999999744697
Thailand,THA,2001,2280.0000000000005
Thailand,THA,2002,2313.580388776882
Thailand,THA,2003,2301.308989896654
Thailand,THA,2004,2316.344833533767
Thailand,THA,2005,2287.0509846577324
Thailand,THA,2006,2284.7862962847244
Thailand,THA,2007,2284.3768026565367
Thailand,THA,2008,2284.3768027380142
Thailand,THA,2009,2284.3768020851676
Thailand,THA,2010,2284.3768049860514
Thailand,THA,2011,2284.376803440664
Thailand,THA,2012,2284.376802401576
Thailand,THA,2013,2284.3768026567523
Thailand,THA,2014,2284.3768026567523
Trinidad and Tobago,TTO,1991,1585.060053307127
Trinidad and Tobago,TTO,1992,1564.7506491749266
Trinidad and Tobago,TTO,1993,1580.242382948321
Trinidad and Tobago,TTO,1994,1591.537625783457
Trinidad and Tobago,TTO,1995,1602.291619069389
Trinidad and Tobago,TTO,1996,1618.5392904503194
Trinidad and Tobago,TTO,1997,1627.136567105176
Trinidad and Tobago,TTO,1998,1630.5152386570737
Trinidad and Tobago,TTO,1999,1636.5250606752923
Trinidad and Tobago,TTO,2000,1663.8953375785002
Trinidad and Tobago,TTO,2001,1668.0446952846232
Trinidad and Tobago,TTO,2002,1634.8004597934707
Trinidad and Tobago,TTO,2003,1648.7728416395644
Trinidad and Tobago,TTO,2004,1636.8991087772908
Trinidad and Tobago,TTO,2005,1634.4936660237001
Trinidad and Tobago,TTO,2006,1639.4516540131476
Trinidad and Tobago,TTO,2007,1643.522668498892
Trinidad and Tobago,TTO,2008,1653.9447266768518
Trinidad and Tobago,TTO,2009,1601.414241804621
Trinidad and Tobago,TTO,2010,1599.0112475604049
Trinidad and Tobago,TTO,2011,1609.09884270064
Trinidad and Tobago,TTO,2012,1594.2202242593073
Trinidad and Tobago,TTO,2013,1583.3117874134846
Trinidad and Tobago,TTO,2014,1583.3117874134846
Turkey,TUR,1950,2322.1542577763444
Turkey,TUR,1951,2311.1544173184598
Turkey,TUR,1952,2300.206682137257
Turkey,TUR,1953,2289.3108054146232
Turkey,TUR,1954,2278.466541501602
Turkey,TUR,1955,2267.673645912854
Turkey,TUR,1956,2256.9318753211464
Turkey,TUR,1957,2246.2409875518647
Turkey,TUR,1958,2235.600741577555
Turkey,TUR,1959,2225.010897512488
Turkey,TUR,1960,2214.4712166072554
Turkey,TUR,1961,2204.629010962844
Turkey,TUR,1962,2194.8305489495174
Turkey,TUR,1963,2185.0756361489375
Turkey,TUR,1964,2175.3640790068584
Turkey,TUR,1965,2165.6956848292843
Turkey,TUR,1966,2156.070261778647
Turkey,TUR,1967,2146.4876188699996
Turkey,TUR,1968,2136.9475659672266
Turkey,TUR,1969,2127.449913779272
Turkey,TUR,1970,2086
Turkey,TUR,1971,2077
Turkey,TUR,1972,2069
Turkey,TUR,1973,2060
Turkey,TUR,1974,2044
Turkey,TUR,1975,2028
Turkey,TUR,1976,2012
Turkey,TUR,1977,1996
Turkey,TUR,1978,1980
Turkey,TUR,1979,1964
Turkey,TUR,1980,1957
Turkey,TUR,1981,1950
Turkey,TUR,1982,1943
Turkey,TUR,1983,1935
Turkey,TUR,1984,1871
Turkey,TUR,1985,1898
Turkey,TUR,1986,1883
Turkey,TUR,1987,1844
Turkey,TUR,1988,1837
Turkey,TUR,1989,1867
Turkey,TUR,1990,1866
Turkey,TUR,1991,1870
Turkey,TUR,1992,1897
Turkey,TUR,1993,1917
Turkey,TUR,1994,1886
Turkey,TUR,1995,1876
Turkey,TUR,1996,1892
Turkey,TUR,1997,1878
Turkey,TUR,1998,1884
Turkey,TUR,1999,1925
Turkey,TUR,2000,1937
Turkey,TUR,2001,1942
Turkey,TUR,2002,1943
Turkey,TUR,2003,1943
Turkey,TUR,2004,1918
Turkey,TUR,2005,1936
Turkey,TUR,2006,1944
Turkey,TUR,2007,1911
Turkey,TUR,2008,1900
Turkey,TUR,2009,1881
Turkey,TUR,2010,1877
Turkey,TUR,2011,1864
Turkey,TUR,2012,1855
Turkey,TUR,2013,1832
Turkey,TUR,2014,1832
United Kingdom,GBR,1950,2185.374300911297
United Kingdom,GBR,1951,2204.9913214539256
United Kingdom,GBR,1952,2187.6768730243534
United Kingdom,GBR,1953,2193.1766013847327
United Kingdom,GBR,1954,2207.097604022059
United Kingdom,GBR,1955,2231.166853970285
United Kingdom,GBR,1956,2216.9407313480688
United Kingdom,GBR,1957,2205.2683709879925
United Kingdom,GBR,1958,2180.592841719199
United Kingdom,GBR,1959,2206.805460856035
United Kingdom,GBR,1960,2208.754510713411
United Kingdom,GBR,1961,2173.661235560264
United Kingdom,GBR,1962,2156.2574588059056
United Kingdom,GBR,1963,2166.421837027948
United Kingdom,GBR,1964,2168.5271274936244
United Kingdom,GBR,1965,2138.425877698904
United Kingdom,GBR,1966,2107.1561599020033
United Kingdom,GBR,1967,2088.97739373571
United Kingdom,GBR,1968,2079.957225063952
United Kingdom,GBR,1969,2075.933004580968
United Kingdom,GBR,1970,2035.985636088798
United Kingdom,GBR,1971,1996.3236394336934
United Kingdom,GBR,1972,1978.0049335357132
United Kingdom,GBR,1973,1986.2742877962346
United Kingdom,GBR,1974,1942.2995353449935
United Kingdom,GBR,1975,1899.7633710769824
United Kingdom,GBR,1976,1891.9762054596576
United Kingdom,GBR,1977,1885.462404752224
United Kingdom,GBR,1978,1874.9305938907867
United Kingdom,GBR,1979,1841.6745406942346
United Kingdom,GBR,1980,1819.979260973207
United Kingdom,GBR,1981,1801.138722562412
United Kingdom,GBR,1982,1788.885858652536
United Kingdom,GBR,1983,1793.1370155734144
United Kingdom,GBR,1984,1790.2410576014001
United Kingdom,GBR,1985,1793.4265367498201
United Kingdom,GBR,1986,1781.9489396830854
United Kingdom,GBR,1987,1783.751448405087
United Kingdom,GBR,1988,1790.315336429589
United Kingdom,GBR,1989,1775.2723639178835
United Kingdom,GBR,1990,1757.4276225709298
United Kingdom,GBR,1991,1741.2304670120902
United Kingdom,GBR,1992,1710.7297457551094
United Kingdom,GBR,1993,1703.9006084946473
United Kingdom,GBR,1994,1718.1465855431886
United Kingdom,GBR,1995,1725.7127361825349
United Kingdom,GBR,1996,1727.9941664667786
United Kingdom,GBR,1997,1705.118662280495
United Kingdom,GBR,1998,1720.4736969787448
United Kingdom,GBR,1999,1712.2130157912172
United Kingdom,GBR,2000,1699.1067731548019
United Kingdom,GBR,2001,1698.7354708334085
United Kingdom,GBR,2002,1681.3228600057257
United Kingdom,GBR,2003,1669.3298373666867
United Kingdom,GBR,2004,1654.6457203438094
United Kingdom,GBR,2005,1672.230026080251
United Kingdom,GBR,2006,1666.594339541707
United Kingdom,GBR,2007,1668.7263072799217
United Kingdom,GBR,2008,1647.0565939026758
United Kingdom,GBR,2009,1641.4297743896686
United Kingdom,GBR,2010,1643.919150100934
United Kingdom,GBR,2011,1643.428245587159
United Kingdom,GBR,2012,1657.980855201677
United Kingdom,GBR,2013,1668.1633115018767
United Kingdom,GBR,2014,1675.1095270644144
United States,USA,1950,1983.7382999899978
United States,USA,1951,2024.0022718096252
United States,USA,1952,2020.1834405754485
United States,USA,1953,2014.4998345149402
United States,USA,1954,1991.0194664374985
United States,USA,1955,1997.760729038962
United States,USA,1956,1984.0245695230135
United States,USA,1957,1956.4925268887173
United States,USA,1958,1923.1152747912035
United States,USA,1959,1948.3200126137585
United States,USA,1960,1930.0962450471122
United States,USA,1961,1915.4041924464698
United States,USA,1962,1934.7861637045355
United States,USA,1963,1923.1732961011314
United States,USA,1964,1929.1501539615663
United States,USA,1965,1948.8388056487063
United States,USA,1966,1957.3624257575982
United States,USA,1967,1934.9124877786314
United States,USA,1968,1931.2121906681127
United States,USA,1969,1931.6139508736671
United States,USA,1970,1887.8077122363602
United States,USA,1971,1872.2883935181221
United States,USA,1972,1870.1919926162166
United States,USA,1973,1868.961754662267
United States,USA,1974,1841.5996440641643
United States,USA,1975,1809.7963103969803
United States,USA,1976,1805.5048869038017
United States,USA,1977,1805.9265449192224
United States,USA,1978,1814.330927015593
United States,USA,1979,1813.012242435188
United States,USA,1980,1799.0065933512622
United States,USA,1981,1782.317071303828
United States,USA,1982,1769.1536236386328
United States,USA,1983,1777.7042655965686
United States,USA,1984,1794.6582217637613
United States,USA,1985,1799.2562495977147
United States,USA,1986,1780.234173495208
United States,USA,1987,1782.982665142181
United States,USA,1988,1797.4378030109544
United States,USA,1989,1810.955534061477
United States,USA,1990,1793.3479736256295
United States,USA,1991,1782.9395042778576
United States,USA,1992,1773.4565578760867
United States,USA,1993,1789.8353371561768
United States,USA,1994,1805.1665266470332
United States,USA,1995,1822.3199695929154
United States,USA,1996,1818.629378367544
United States,USA,1997,1830.7950185873144
United States,USA,1998,1842.7895776948262
United States,USA,1999,1849.3864917086994
United States,USA,2000,1848.1473943805292
United States,USA,2001,1823.7511409270728
United States,USA,2002,1805.4767788916788
United States,USA,2003,1782.3306016390165
United States,USA,2004,1783.4130353396577
United States,USA,2005,1779.6013335185442
United States,USA,2006,1778.5284773449323
United States,USA,2007,1771.920833473819
United States,USA,2008,1761.3161477347385
United States,USA,2009,1728.6103120626235
United States,USA,2010,1738.0009336143607
United States,USA,2011,1755.2946203243564
United States,USA,2012,1753.6994818652852
United States,USA,2013,1758.6926334078955
United States,USA,2014,1764.596955025689
Uruguay,URY,1990,1788
Uruguay,URY,1991,1781.5009886308578
Uruguay,URY,1992,1775.0255998281455
Uruguay,URY,1993,1768.573747728704
Uruguay,URY,1994,1762.1453467814695
Uruguay,URY,1995,1755.7403117463389
Uruguay,URY,1996,1749.3585576930388
Uruguay,URY,1997,1743
Uruguay,URY,1998,1732.4681815259985
Uruguay,URY,1999,1722
Uruguay,URY,2000,1699.357984840314
Uruguay,URY,2001,1680.1765795580259
Uruguay,URY,2002,1644.359381227876
Uruguay,URY,2003,1658.413461668754
Uruguay,URY,2004,1646.470301324439
Uruguay,URY,2005,1644.0507935893036
Uruguay,URY,2006,1649.0377716719333
Uruguay,URY,2007,1653.132589984863
Uruguay,URY,2008,1663.6155874870756
Uruguay,URY,2009,1610.7779490568698
Uruguay,URY,2010,1608.3609041479074
Uruguay,URY,2011,1618.5074829572686
Uruguay,URY,2012,1603.541867020993
Uruguay,URY,2013,1592.5696469225068
Uruguay,URY,2014,1592.5696469225068
Venezuela,VEN,1950,2179
Venezuela,VEN,1951,2162.980270367318
Venezuela,VEN,1952,2147.078315740375
Venezuela,VEN,1953,2131.2932702523735
Venezuela,VEN,1954,2115.62427440226
Venezuela,VEN,1955,2100.070475007922
Venezuela,VEN,1956,2084.631025159733
Venezuela,VEN,1957,2069.305084174437
Venezuela,VEN,1958,2054.0918175493757
Venezuela,VEN,1959,2038.9903969170466
Venezuela,VEN,1960,2024
Venezuela,VEN,1961,2016.5787400456995
Venezuela,VEN,1962,2009.1846911088444
Venezuela,VEN,1963,2001.8177534166903
Venezuela,VEN,1964,1994.477827562323
Venezuela,VEN,1965,1987.1648145033168
Venezuela,VEN,1966,1979.8786155603975
Venezuela,VEN,1967,1972.6191324161118
Venezuela,VEN,1968,1965.3862671134998
Venezuela,VEN,1969,1958.1799220547737
Venezuela,VEN,1970,1951
Venezuela,VEN,1971,1955.6555485874646
Venezuela,VEN,1972,1960.3222064177023
Venezuela,VEN,1973,1965
Venezuela,VEN,1974,1969.5398412381944
Venezuela,VEN,1975,1974.0901711066524
Venezuela,VEN,1976,1978.6510138377996
Venezuela,VEN,1977,1983.222393720047
Venezuela,VEN,1978,1987.8043350979203
Venezuela,VEN,1979,1992.3968623721896
Venezuela,VEN,1980,1997
Venezuela,VEN,1981,1985.9821770616963
Venezuela,VEN,1982,1975.0251415156308
Venezuela,VEN,1983,1964.1285579863782
Venezuela,VEN,1984,1953.2920929488419
Venezuela,VEN,1985,1942.515414718046
Venezuela,VEN,1986,1931.798193438983
Venezuela,VEN,1987,1921.1401010765164
Venezuela,VEN,1988,1910.5408114053416
Venezuela,VEN,1989,1900
Venezuela,VEN,1990,1889
Venezuela,VEN,1991,1878.4706545485344
Venezuela,VEN,1992,1868
Venezuela,VEN,1993,1888.883267965493
Venezuela,VEN,1994,1910
Venezuela,VEN,1995,1915.2284918454664
Venezuela,VEN,1996,1920.4712963228585
Venezuela,VEN,1997,1925.7284526120084
Venezuela,VEN,1998,1931
Venezuela,VEN,1999,1940.8192436744816
Venezuela,VEN,2000,1915.300045801376
Venezuela,VEN,2001,1893.6812069555083
Venezuela,VEN,2002,1853.312619398214
Venezuela,VEN,2003,1869.1525902296924
Venezuela,VEN,2004,1855.6917798774643
Venezuela,VEN,2005,1852.9648186854954
Venezuela,VEN,2006,1858.5855056951068
Venezuela,VEN,2007,1863.2006637561315
Venezuela,VEN,2008,1875.0157643854495
Venezuela,VEN,2009,1815.463902912942
Venezuela,VEN,2010,1812.7397175051954
Venezuela,VEN,2011,1824.1756497994274
Venezuela,VEN,2012,1807.308312167276
Venezuela,VEN,2013,1794.9418220900552
Venezuela,VEN,2014,1794.9418220900552
Vietnam,VNM,1970,2447.6687940431707
Vietnam,VNM,1971,2447.668801151023
Vietnam,VNM,1972,2447.6687982100943
Vietnam,VNM,1973,2447.668798145092
Vietnam,VNM,1974,2447.668791518195
Vietnam,VNM,1975,2447.6687888176134
Vietnam,VNM,1976,2447.668798344046
Vietnam,VNM,1977,2447.668797229219
Vietnam,VNM,1978,2447.6687975408986
Vietnam,VNM,1979,2447.6687980595552
Vietnam,VNM,1980,2447.668798439922
Vietnam,VNM,1981,2447.6687963463146
Vietnam,VNM,1982,2447.668798158241
Vietnam,VNM,1983,2447.668797281993
Vietnam,VNM,1984,2447.6687977882416
Vietnam,VNM,1985,2447.668799231508
Vietnam,VNM,1986,2448.053425307493
Vietnam,VNM,1987,2448.5762335526315
Vietnam,VNM,1988,2449.2417213891913
Vietnam,VNM,1989,2449.907204561161
Vietnam,VNM,1990,2450.6250280657728
Vietnam,VNM,1991,2451.6058888099697
Vietnam,VNM,1992,2452.323787521609
Vietnam,VNM,1993,2452.6699614890886
Vietnam,VNM,1994,2452.9396833412543
Vietnam,VNM,1995,2536.3010870818916
Vietnam,VNM,1996,2497.194337032125
Vietnam,VNM,1997,2475.5609263970327
Vietnam,VNM,1998,2373.9275288184976
Vietnam,VNM,1999,2407.090543221131
Vietnam,VNM,2000,2372.057511453938
Vietnam,VNM,2001,2336.247718541904
Vietnam,VNM,2002,2283.9747123161565
Vietnam,VNM,2003,2265.3619607886853
Vietnam,VNM,2004,2247.0490444945904
Vietnam,VNM,2005,2231.5931609855115
Vietnam,VNM,2006,2246.3978392491317
Vietnam,VNM,2007,2295.1397853286476
Vietnam,VNM,2008,2360.429943136369
Vietnam,VNM,2009,2375.4863906828923
Vietnam,VNM,2010,2375.288035952185
Vietnam,VNM,2011,2343.3797684302513
Vietnam,VNM,2012,2346.8865291120533
Vietnam,VNM,2013,2339.953637195975
Vietnam,VNM,2014,2339.953637195975
